evaluator,return,th,hr,alpha,pctl
eval_at,"[0.05012964563526361, 18.838137472283815, 58, 472]",0.42188938216590655,25.055555555555554,0.0,71.99999999999989
eval_at,"[0.04840103716508211, 18.71840354767184, 56, 469]",0.42529633877068984,25.055555555555554,0.0,72.09999999999988
eval_at,"[0.049265341400172864, 18.31929046563193, 57, 459]",0.42866250890341123,25.055555555555554,0.0,72.19999999999987
eval_at,"[0.049265341400172864, 18.199556541019955, 57, 456]",0.4318553171543104,25.055555555555554,0.0,72.29999999999987
eval_at,"[0.04753673292999136, 18.0, 55, 451]",0.4347527270287911,25.055555555555554,0.0,72.39999999999986
eval_at,"[0.045808124459809856, 17.720620842572064, 53, 444]",0.43776460895359054,25.055555555555554,0.0,72.49999999999986
eval_at,"[0.0449438202247191, 17.5609756097561, 52, 440]",0.4408632008711345,25.055555555555554,0.0,72.59999999999985
eval_at,"[0.043215211754537596, 17.441241685144124, 50, 437]",0.4455556876277511,25.055555555555554,0.0,72.69999999999985
eval_at,"[0.043215211754537596, 17.361419068736144, 50, 435]",0.4494776945046248,25.055555555555554,0.0,72.79999999999984
eval_at,"[0.043215211754537596, 17.28159645232816, 50, 433]",0.45293336889801405,25.055555555555554,0.0,72.89999999999984
eval_at,"[0.04235090751944685, 17.361419068736144, 49, 435]",0.45629096617245496,25.055555555555554,0.0,72.99999999999983
eval_at,"[0.04148660328435609, 17.24168514412417, 48, 432]",0.45951848999457656,25.055555555555554,0.0,73.09999999999982
eval_at,"[0.03975799481417459, 17.121951219512198, 46, 429]",0.4630790263009791,25.055555555555554,0.0,73.19999999999982
eval_at,"[0.03975799481417459, 17.20177383592018, 46, 431]",0.4672451677161833,25.055555555555554,0.0,73.29999999999981
eval_at,"[0.03889369057908384, 17.002217294900223, 45, 426]",0.47087332004309596,25.055555555555554,0.0,73.3999999999998
eval_at,"[0.03802938634399308, 16.722838137472284, 44, 419]",0.47446613473368404,25.055555555555554,0.0,73.4999999999998
eval_at,"[0.03802938634399308, 16.682926829268293, 44, 418]",0.478454172378291,25.055555555555554,0.0,73.5999999999998
eval_at,"[0.037165082108902334, 16.643015521064303, 43, 417]",0.4824470189519512,25.055555555555554,0.0,73.69999999999979
eval_at,"[0.03802938634399308, 16.52328159645233, 44, 414]",0.4859827015742815,25.055555555555554,0.0,73.79999999999978
eval_at,"[0.037165082108902334, 16.243902439024392, 43, 407]",0.48938293232746766,25.055555555555554,0.0,73.89999999999978
eval_at,"[0.037165082108902334, 16.164079822616408, 43, 405]",0.49394616220466775,25.055555555555554,0.0,73.99999999999977
eval_at,"[0.037165082108902334, 15.964523281596454, 43, 400]",0.49869529138160523,25.055555555555554,0.0,74.09999999999977
eval_at,"[0.036300777873811585, 15.84478935698448, 42, 397]",0.5018894585923391,25.055555555555554,0.0,74.19999999999976
eval_at,"[0.036300777873811585, 15.80487804878049, 42, 396]",0.5058375649533245,25.055555555555554,0.0,74.29999999999976
eval_at,"[0.036300777873811585, 15.565410199556542, 42, 390]",0.510599036832573,25.055555555555554,0.0,74.39999999999975
eval_at,"[0.03543647363872083, 15.525498891352552, 41, 389]",0.515264559175112,25.055555555555554,0.0,74.49999999999974
eval_at,"[0.03543647363872083, 15.246119733924614, 41, 382]",0.5198442682656899,25.055555555555554,0.0,74.59999999999974
eval_at,"[0.03543647363872083, 15.286031042128604, 41, 383]",0.5243411499377933,25.055555555555554,0.0,74.69999999999973
eval_at,"[0.03543647363872083, 15.046563192904658, 41, 377]",0.5281487475424474,25.055555555555554,0.0,74.79999999999973
eval_at,"[0.03457216940363008, 14.886917960088693, 40, 373]",0.5336884464716096,25.055555555555554,0.0,74.89999999999972
eval_at,"[0.036300777873811585, 14.727272727272728, 42, 369]",0.5375514956676737,25.055555555555554,0.0,74.99999999999972
eval_at,"[0.036300777873811585, 14.647450110864746, 42, 367]",0.5421576359040858,25.055555555555554,0.0,75.09999999999971
eval_at,"[0.037165082108902334, 14.607538802660756, 43, 366]",0.5467713408594139,25.055555555555554,0.0,75.1999999999997
eval_at,"[0.037165082108902334, 14.487804878048781, 43, 363]",0.5521426292869851,25.055555555555554,0.0,75.2999999999997
eval_at,"[0.037165082108902334, 14.567627494456763, 43, 365]",0.5560650529288577,25.055555555555554,0.0,75.3999999999997
eval_at,"[0.036300777873811585, 14.807095343680711, 42, 371]",0.5615795471016879,25.055555555555554,0.0,75.49999999999969
eval_at,"[0.036300777873811585, 14.926829268292684, 42, 374]",0.5654323204529608,25.055555555555554,0.0,75.59999999999968
eval_at,"[0.036300777873811585, 15.086474501108649, 42, 378]",0.5692881026053125,25.055555555555554,0.0,75.69999999999968
eval_at,"[0.036300777873811585, 14.926829268292684, 42, 374]",0.5741417572106947,25.055555555555554,0.0,75.79999999999967
eval_at,"[0.03457216940363008, 14.767184035476719, 40, 370]",0.5786325094453456,25.055555555555554,0.0,75.89999999999966
eval_at,"[0.033707865168539325, 14.487804878048781, 39, 363]",0.5839511897934577,25.055555555555554,0.0,75.99999999999966
eval_at,"[0.03543647363872083, 14.4079822616408, 41, 361]",0.5896072505387524,25.055555555555554,0.0,76.09999999999965
eval_at,"[0.03543647363872083, 14.328159645232818, 41, 359]",0.5942053971446153,25.055555555555554,0.0,76.19999999999965
eval_at,"[0.03543647363872083, 14.208425720620843, 41, 356]",0.5980438589327906,25.055555555555554,0.0,76.29999999999964
eval_at,"[0.033707865168539325, 14.04878048780488, 39, 352]",0.6020334390523555,25.055555555555554,0.0,76.39999999999964
