pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
97,2.4292186498641963,92.0,5.616868019104008,0.3898012100259291,15.605321507760534,451,391,842
97,2.4292186498641963,92.5,5.945296394824982,0.37510803802938636,14.807095343680711,434,371,805
97,2.4292186498641963,93.0,6.349316420555114,0.35350043215211757,14.248337028824835,409,357,766
97,2.4292186498641963,93.5,6.733911137580873,0.33707865168539325,13.649667405764967,390,342,732
97,2.4292186498641963,94.0,7.210405616760242,0.3232497839239412,13.01108647450111,374,326,700
97,2.4292186498641963,94.5,7.767701828479767,0.3076923076923077,12.532150776053216,356,314,670
97,2.4292186498641963,95.0,8.446426439285242,0.29472774416594644,12.252771618625278,341,307,648
97,2.4292186498641963,95.5,9.173789854049673,0.2696629213483146,11.57427937915743,312,290,602
97,2.4292186498641963,96.0,10.049182777404791,0.24632670700086431,11.29490022172949,285,283,568
97,2.4292186498641963,96.5,10.926393294334403,0.2247191011235955,10.736141906873614,260,269,529
97,2.4292186498641963,97.0,12.192634134292597,0.20138288677614521,10.337028824833704,233,259,492
97,2.4292186498641963,97.5,13.360099530220038,0.17372515125324114,10.137472283813748,201,254,455
97,2.4292186498641963,98.0,14.429577312469451,0.14779602420051857,9.738359201773836,171,244,415
97,2.4292186498641963,98.5,15.970506649017327,0.11408815903197926,9.17960088691796,132,230,362
97,2.4292186498641963,99.0,20.09672775268556,0.09248055315471046,8.980044345898005,107,225,332
97,2.4292186498641963,99.5,27.69619127273558,0.05790838375108038,8.221729490022174,67,206,273
96,2.249312744140625,50.0,0.10904895886778831,0.5298184961106309,58.23059866962306,613,1459,2072
96,2.249312744140625,50.5,0.1301919303089378,0.5324114088159032,57.83148558758315,616,1449,2065
96,2.249312744140625,51.0,0.15375760108232508,0.5324114088159032,58.15077605321508,616,1457,2073
96,2.249312744140625,51.5,0.17413908205926418,0.5350043215211755,58.03104212860311,619,1454,2073
96,2.249312744140625,52.0,0.1974159896373749,0.5341400172860847,58.43015521064302,618,1464,2082
96,2.249312744140625,52.5,0.21588158383965503,0.5341400172860847,58.669623059866964,618,1470,2088
96,2.249312744140625,53.0,0.23861214056611066,0.5384615384615384,58.310421286031044,623,1461,2084
96,2.249312744140625,53.5,0.26185544788837434,0.54019014693172,58.11086474501109,625,1456,2081
96,2.249312744140625,54.0,0.2824584150314332,0.5427830596369922,58.15077605321508,628,1457,2085
96,2.249312744140625,54.5,0.3039244891703129,0.547104580812446,57.91130820399113,633,1451,2084
96,2.249312744140625,55.0,0.3262671649456025,0.5496974935177182,58.270509977827054,636,1460,2096
96,2.249312744140625,55.5,0.3467662724852562,0.5514261019878998,58.0709534368071,638,1455,2093
96,2.249312744140625,56.0,0.3696902775764466,0.554019014693172,57.99113082039912,641,1453,2094
96,2.249312744140625,56.5,0.39403564170002897,0.5548833189282627,57.6319290465632,642,1444,2086
96,2.249312744140625,57.0,0.4158895432949063,0.557476231633535,57.75166297117517,645,1447,2092
96,2.249312744140625,57.5,0.4408461287617683,0.5548833189282627,57.43237250554324,642,1439,2081
96,2.249312744140625,58.0,0.4636224222183222,0.5592048401037165,57.23281596452328,647,1434,2081
96,2.249312744140625,58.5,0.4862138393521306,0.5592048401037165,56.51441241685144,647,1416,2063
96,2.249312744140625,59.0,0.5100289094448089,0.5626620570440796,56.55432372505544,651,1417,2068
96,2.249312744140625,59.5,0.53369487285614,0.564390665514261,56.55432372505544,653,1417,2070
96,2.249312744140625,60.0,0.5609069585800168,0.5652549697493517,56.31485587583149,654,1411,2065
96,2.249312744140625,60.5,0.5843599221110344,0.5635263612791702,56.11529933481153,652,1406,2058
96,2.249312744140625,61.0,0.6091355311870574,0.567847882454624,55.63636363636364,657,1394,2051
96,2.249312744140625,61.5,0.6337484446167945,0.5687121866897148,55.15742793791575,658,1382,2040
96,2.249312744140625,62.0,0.6624158799648286,0.5687121866897148,55.11751662971176,658,1381,2039
96,2.249312744140625,62.5,0.6881835907697678,0.567847882454624,54.99778270509978,657,1378,2035
96,2.249312744140625,63.0,0.7135676008462906,0.5669835782195333,54.75831485587584,656,1372,2028
96,2.249312744140625,63.5,0.7418914434313776,0.567847882454624,54.19955654101996,657,1358,2015
96,2.249312744140625,64.0,0.7703533840179444,0.5661192739844425,53.5609756097561,655,1342,1997
96,2.249312744140625,64.5,0.8025784644484519,0.564390665514261,53.32150776053216,653,1336,1989
96,2.249312744140625,65.0,0.8315627306699753,0.5661192739844425,53.04212860310422,655,1329,1984
96,2.249312744140625,65.5,0.8658838188648225,0.567847882454624,52.283813747228386,657,1310,1967
96,2.249312744140625,66.0,0.8965475130081176,0.5687121866897148,51.68514412416852,658,1295,1953
96,2.249312744140625,66.5,0.9232272216677666,0.567847882454624,51.126385809312644,657,1281,1938
96,2.249312744140625,67.0,0.9576035112142568,0.5669835782195333,50.647450110864746,656,1269,1925
96,2.249312744140625,67.5,0.9907978430390358,0.5661192739844425,50.248337028824835,655,1259,1914
96,2.249312744140625,68.0,1.0248948192596439,0.5695764909248056,49.849223946784925,659,1249,1908
