Recall,FP_h,TP,FP,evaluator,th,enc_name,sname
0.33016421780466726,67.41019955654103,382,1689,eval_at,0.07667575955390948,Perch 2.0,CCED2_z
0.32757130509939497,67.37028824833703,379,1688,eval_at,0.09499675989151,Perch 2.0,CCED2_z
0.324114088159032,67.56984478935699,375,1693,eval_at,0.11346807386726158,Perch 2.0,CCED2_z
0.32238547968885045,67.49002217294901,373,1691,eval_at,0.13129672974348075,Perch 2.0,CCED2_z
0.3197925669835782,67.33037694013305,370,1687,eval_at,0.1484597933292389,Perch 2.0,CCED2_z
0.3232497839239412,66.93126385809313,374,1677,eval_at,0.16538469552993842,Perch 2.0,CCED2_z
0.3232497839239412,66.73170731707317,374,1672,eval_at,0.18331098139286042,Perch 2.0,CCED2_z
0.32152117545375974,66.01330376940133,372,1654,eval_at,0.20322808921337135,Perch 2.0,CCED2_z
0.32152117545375974,65.69401330376941,372,1646,eval_at,0.22203501634299772,Perch 2.0,CCED2_z
0.320656871218669,65.41463414634147,371,1639,eval_at,0.24140713691711443,Perch 2.0,CCED2_z
0.32152117545375974,64.77605321507761,372,1623,eval_at,0.26041711494326586,Perch 2.0,CCED2_z
0.3197925669835782,64.53658536585367,370,1617,eval_at,0.2777109372615811,Perch 2.0,CCED2_z
0.31374243733794294,64.33702882483371,363,1612,eval_at,0.29873567223548886,Perch 2.0,CCED2_z
0.3111495246326707,64.49667405764967,360,1616,eval_at,0.3159276884794233,Perch 2.0,CCED2_z
0.30855661192739847,64.57649667405765,357,1618,eval_at,0.3343737497925757,Perch 2.0,CCED2_z
0.30682800345721695,64.33702882483371,355,1612,eval_at,0.35264659017324446,Perch 2.0,CCED2_z
0.30682800345721695,64.01773835920177,355,1604,eval_at,0.3718572404980659,Perch 2.0,CCED2_z
0.3050993949870354,63.09977827050998,353,1581,eval_at,0.39095842242240886,Perch 2.0,CCED2_z
0.3025064822817632,62.421286031042136,350,1564,eval_at,0.40823986917734145,Perch 2.0,CCED2_z
0.2990492653414002,62.1419068736142,346,1557,eval_at,0.4283976817131042,Perch 2.0,CCED2_z
0.2964563526361279,61.82261640798227,343,1549,eval_at,0.4511383280158041,Perch 2.0,CCED2_z
0.2938634399308557,60.345898004434595,340,1512,eval_at,0.47141331315040597,Perch 2.0,CCED2_z
0.29559204840103714,59.82705099778271,342,1499,eval_at,0.49097342416644096,Perch 2.0,CCED2_z
0.29732065687121867,59.46784922394679,344,1490,eval_at,0.5116690570116043,Perch 2.0,CCED2_z
0.2964563526361279,59.18847006651885,343,1483,eval_at,0.5332075721025468,Perch 2.0,CCED2_z
0.2964563526361279,59.268292682926834,343,1485,eval_at,0.5559275674819947,Perch 2.0,CCED2_z
0.29472774416594644,58.11086474501109,341,1456,eval_at,0.57550686866045,Perch 2.0,CCED2_z
0.29472774416594644,57.47228381374723,341,1440,eval_at,0.5944097697734834,Perch 2.0,CCED2_z
0.2929991356957649,57.39246119733925,339,1438,eval_at,0.6151542526483537,Perch 2.0,CCED2_z
0.29213483146067415,57.27272727272728,338,1435,eval_at,0.6398334121704101,Perch 2.0,CCED2_z
0.2929991356957649,56.95343680709535,339,1427,eval_at,0.6628223180770877,Perch 2.0,CCED2_z
0.29213483146067415,56.95343680709535,338,1427,eval_at,0.6847587907314306,Perch 2.0,CCED2_z
0.2929991356957649,56.51441241685144,339,1416,eval_at,0.7065689727663995,Perch 2.0,CCED2_z
0.2895419187554019,56.11529933481153,335,1406,eval_at,0.7296823215484621,Perch 2.0,CCED2_z
0.28694900605012963,55.31707317073171,332,1386,eval_at,0.7526167783141141,Perch 2.0,CCED2_z
0.28522039757994816,55.15742793791575,330,1382,eval_at,0.774696364402771,Perch 2.0,CCED2_z
0.28349178910976663,54.35920177383593,328,1362,eval_at,0.8006931576132768,Perch 2.0,CCED2_z
0.28349178910976663,53.76053215077606,328,1347,eval_at,0.8243290245532989,Perch 2.0,CCED2_z
0.28262748487467587,53.1219512195122,327,1331,eval_at,0.8449576377868651,Perch 2.0,CCED2_z
0.28349178910976663,52.44345898004435,328,1314,eval_at,0.8684623575210569,Perch 2.0,CCED2_z
0.28262748487467587,52.164079822616415,327,1307,eval_at,0.8940566363930702,Perch 2.0,CCED2_z
0.2817631806395851,51.525498891352555,326,1291,eval_at,0.9181615686416625,Perch 2.0,CCED2_z
0.2808988764044944,50.807095343680714,325,1273,eval_at,0.9406329154968261,Perch 2.0,CCED2_z
0.2757130509939499,50.128603104212864,319,1256,eval_at,0.9690596246719357,Perch 2.0,CCED2_z
0.27398444252376836,49.569844789356985,317,1242,eval_at,0.9964048904180527,Perch 2.0,CCED2_z
0.26793431287813313,48.85144124168515,310,1224,eval_at,1.0207239985466006,Perch 2.0,CCED2_z
0.2644770959377701,48.09312638580931,306,1205,eval_at,1.04488733112812,Perch 2.0,CCED2_z
0.26188418323249785,47.53436807095344,303,1191,eval_at,1.0719565451145172,Perch 2.0,CCED2_z
0.25583405358686256,46.97560975609756,296,1177,eval_at,1.0996049422025682,Perch 2.0,CCED2_z
0.25064822817631804,45.9379157427938,290,1151,eval_at,1.1310334300994873,Perch 2.0,CCED2_z
0.24719101123595505,45.13968957871397,286,1131,eval_at,1.1616150796413423,Perch 2.0,CCED2_z
0.2445980985306828,44.30155210643016,283,1110,eval_at,1.1906177651882175,Perch 2.0,CCED2_z
0.2394122731201383,43.30376940133038,277,1085,eval_at,1.220469871163368,Perch 2.0,CCED2_z
0.23422644770959378,42.745011086474506,271,1071,eval_at,1.2553796768188477,Perch 2.0,CCED2_z
0.22990492653414002,41.986696230598675,266,1052,eval_at,1.28921854376793,Perch 2.0,CCED2_z
0.2247191011235955,41.308203991130824,260,1035,eval_at,1.3189500570297241,Perch 2.0,CCED2_z
0.21866897147796024,40.629711751662974,253,1018,eval_at,1.354129006266594,Perch 2.0,CCED2_z
0.2143474503025065,39.79157427937916,248,997,eval_at,1.3871326446533212,Perch 2.0,CCED2_z
0.20916162489196197,38.67405764966741,242,969,eval_at,1.420909129977226,Perch 2.0,CCED2_z
0.2048401037165082,37.67627494456763,237,944,eval_at,1.4580653631687166,Perch 2.0,CCED2_z
0.1996542783059637,36.75831485587583,231,921,eval_at,1.4953738659620284,Perch 2.0,CCED2_z
0.18668971477960242,35.64079822616408,216,893,eval_at,1.536540975570679,Perch 2.0,CCED2_z
0.18409680207433016,34.52328159645233,213,865,eval_at,1.5784648388624172,Perch 2.0,CCED2_z
0.17545375972342264,33.80487804878049,203,847,eval_at,1.6222872531414032,Perch 2.0,CCED2_z
0.17199654278305965,32.527716186252775,199,815,eval_at,1.6693965733051301,Perch 2.0,CCED2_z
0.1676750216076059,31.529933481152995,194,790,eval_at,1.7151319646835317,Perch 2.0,CCED2_z
0.16248919619706137,30.412416851441243,188,762,eval_at,1.7636803501844402,Perch 2.0,CCED2_z
0.15903197925669835,29.2549889135255,184,733,eval_at,1.8146561145782472,Perch 2.0,CCED2_z
0.1529818496110631,27.898004434589804,177,699,eval_at,1.869568216204642,Perch 2.0,CCED2_z
0.14606741573033707,27.05986696230599,169,678,eval_at,1.9314081692695617,Perch 2.0,CCED2_z
0.14088159031979255,25.902439024390247,163,649,eval_at,2.0022656321525574,Perch 2.0,CCED2_z
0.13742437337942956,24.62527716186253,159,617,eval_at,2.0715411758422846,Perch 2.0,CCED2_z
0.1313742437337943,23.787139689578716,152,596,eval_at,2.145380675792694,Perch 2.0,CCED2_z
0.12791702679343128,23.068736141906875,148,578,eval_at,2.210714550018312,Perch 2.0,CCED2_z
0.11927398444252377,22.031042128603104,138,552,eval_at,2.283689969778058,Perch 2.0,CCED2_z
0.11495246326707001,20.674057649667407,133,518,eval_at,2.379721479415894,Perch 2.0,CCED2_z
0.10803802938634399,19.237250554323726,125,482,eval_at,2.4798666143417365,Perch 2.0,CCED2_z
0.10285220397579949,18.518847006651885,119,464,eval_at,2.575740885734557,Perch 2.0,CCED2_z
0.09593777009507347,17.401330376940134,111,436,eval_at,2.6925746881961827,Perch 2.0,CCED2_z
0.0898876404494382,16.044345898004437,104,402,eval_at,2.8248726177215593,Perch 2.0,CCED2_z
0.08729472774416594,14.487804878048781,101,363,eval_at,2.959192910194397,Perch 2.0,CCED2_z
0.08383751080380294,12.851441241685146,97,322,eval_at,3.1059256744384776,Perch 2.0,CCED2_z
0.07605877268798616,11.65410199556541,88,292,eval_at,3.2822985351085707,Perch 2.0,CCED2_z
0.07260155574762317,10.416851441241686,84,261,eval_at,3.4886963462829588,Perch 2.0,CCED2_z
0.07087294727744166,9.339246119733925,82,234,eval_at,3.716131268739703,Perch 2.0,CCED2_z
0.06309420916162489,8.82039911308204,73,221,eval_at,4.041661911010738,Perch 2.0,CCED2_z
0.055315471045808126,7.543237250554324,64,189,eval_at,4.42125803232193,Perch 2.0,CCED2_z
0.045808124459809856,6.465631929046563,53,162,eval_at,4.908233118057245,Perch 2.0,CCED2_z
0.04235090751944685,5.62749445676275,49,141,eval_at,5.512560698986053,Perch 2.0,CCED2_z
0.04062229904926534,4.669623059866963,47,117,eval_at,6.210786800384526,Perch 2.0,CCED2_z
0.03025064822817632,3.5521064301552108,35,89,eval_at,7.170157589912398,Perch 2.0,CCED2_z
0.025064822817631807,2.9135254988913526,29,73,eval_at,8.670160980224608,Perch 2.0,CCED2_z
0.016421780466724288,2.1152993348115303,19,53,eval_at,10.882231831550618,Perch 2.0,CCED2_z
0.01296456352636128,1.9556541019955656,15,49,eval_at,14.08688470840454,Perch 2.0,CCED2_z
0.007778738115816767,1.3968957871396896,9,35,eval_at,16.53977676391601,Perch 2.0,CCED2_z
0.001728608470181504,0.7982261640798227,2,20,eval_at,24.258358707428087,Perch 2.0,CCED2_z
0.000864304235090752,0.47893569844789363,1,12,eval_at,35.3790831947326,Perch 2.0,CCED2_z
